         5       363       111       267

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca  nSF   Acel   Aion   Zion
  250   1.204586E+04   1.399952E+00   7.685E+11   1.013E+30   4.593E-04      1.363E-01                           1.843E-01                                                      4.742E+08                                  1s0  214.8  116.0   40.0
  251   1.204818E+04   1.399953E+00   7.395E+11   9.762E+29   4.420E-04      1.355E-01                           1.804E-01                                                      4.458E+08                                  1s0  210.5  116.0   40.0
  252   1.205051E+04   1.399955E+00   7.116E+11   9.397E+29   4.254E-04      1.347E-01                           1.767E-01                                                      4.179E+08                                  1s0  206.3  116.0   40.0
  253   1.205283E+04   1.399957E+00   6.848E+11   9.032E+29   4.093E-04      1.338E-01                           1.729E-01                                                      3.906E+08                                  1s0  202.3  116.0   40.0
  254   1.205515E+04   1.399958E+00   6.590E+11   8.667E+29   3.939E-04      1.330E-01                           1.692E-01                                                      3.638E+08                                  1s0  198.4  116.0   40.0
  255   1.205747E+04   1.399960E+00   6.342E+11   8.303E+29   3.791E-04      1.322E-01                           1.655E-01                                                      3.374E+08                                  1s0  194.5  116.0   40.0
  256   1.205977E+04   1.399962E+00   6.103E+11   7.944E+29   3.648E-04      1.313E-01                           1.618E-01                                                      3.118E+08                                  1s0  190.8  116.0   40.0
  257   1.206163E+04   1.399962E+00   5.873E+11   7.801E+29   3.511E-04      1.305E-01                           1.581E-01                                                      2.869E+08                                  1s0  187.2  116.0   40.0
  258   1.206349E+04   1.399963E+00   5.652E+11   7.657E+29   3.379E-04      1.296E-01                           1.545E-01                                                      2.628E+08                                  1s0  183.8  116.0   40.0
  259   1.206535E+04   1.399964E+00   5.439E+11   7.514E+29   3.252E-04      1.287E-01                           1.509E-01                                                      2.395E+08                                  1s0  180.5  116.0   40.0
  260   1.206720E+04   1.399964E+00   5.234E+11   7.370E+29   3.130E-04      1.287E-01                           1.457E-01                                                      2.064E+08                                  1s0  174.1  116.0   40.0
  261   1.206906E+04   1.399965E+00   5.037E+11   7.227E+29   3.012E-04      1.287E-01                           1.399E-01                                                      1.719E+08                                  1s0  167.4  116.0   40.0
  262   1.207092E+04   1.399966E+00   4.847E+11   7.083E+29   2.899E-04      1.287E-01                           1.338E-01                                                      1.379E+08                                  1s0  160.9  116.0   40.0
  263   1.207278E+04   1.399966E+00   4.664E+11   6.939E+29   2.790E-04      1.288E-01                           1.274E-01                                                      1.046E+08                                  1s0  154.7  116.0   40.0
  264   1.207464E+04   1.399967E+00   4.488E+11   6.796E+29   2.685E-04      1.288E-01                           1.205E-01                                                      7.237E+07                                  1s0  148.8  116.0   40.0
  265   1.207650E+04   1.399968E+00   4.319E+11   6.652E+29   2.584E-04      1.289E-01                           1.131E-01                                                      4.172E+07                                  1s0  143.0  116.0   40.0
  266   1.207835E+04   1.399968E+00   4.157E+11   6.509E+29   2.487E-04      1.289E-01                           1.048E-01                                                      1.351E+07                                  1s0  137.5  116.0   40.0
  267   1.208021E+04   1.399969E+00   4.000E+11   6.365E+29   2.394E-04      1.290E-01                           9.542E-02                                                      8.963E+03                                  1s0  132.2  116.0   40.0
  268   1.208207E+04   1.399970E+00   3.849E+11   6.221E+29   2.304E-04      1.280E-01                                                                                                                                          130.0  130.0   40.0
  269   1.208393E+04   1.399970E+00   3.704E+11   6.078E+29   2.217E-04      1.264E-01                                                                                                                                          130.0  130.0   40.0
  270   1.208579E+04   1.399971E+00   3.564E+11   5.934E+29   2.133E-04      1.248E-01                                                                                                                                          130.0  130.0   40.0
  271   1.208765E+04   1.399972E+00   3.430E+11   5.790E+29   2.053E-04      1.232E-01                                                                                                                                          130.0  130.0   40.0
  272   1.208951E+04   1.399973E+00   3.301E+11   5.647E+29   1.975E-04      1.216E-01                                                                                                                                          130.0  130.0   40.0
  273   1.209137E+04   1.399973E+00   3.176E+11   5.503E+29   1.901E-04      1.214E-01                                                                                                                                           88.0   88.0   28.0
  274   1.209368E+04   1.399974E+00   3.057E+11   5.348E+29   1.830E-04      1.199E-01                                                                                                                                           88.0   88.0   28.0
  275   1.209769E+04   1.399975E+00   2.941E+11   5.153E+29   1.761E-04      1.184E-01                                                                                                                                           88.0   88.0   28.0
  276   1.210169E+04   1.399976E+00   2.831E+11   4.958E+29   1.695E-04      1.169E-01                                                                                                                                           88.0   88.0   28.0
  277   1.210570E+04   1.399977E+00   2.724E+11   4.763E+29   1.631E-04      1.154E-01                                                                                                                                           88.0   88.0   28.0
  278   1.210970E+04   1.399978E+00   2.621E+11   4.568E+29   1.570E-04      1.148E-01                                                                                                                                           86.0   86.0   28.0
  279   1.211371E+04   1.399979E+00   2.522E+11   4.373E+29   1.511E-04      1.133E-01                                                                                                                                           86.0   86.0   28.0
  280   1.211772E+04   1.399980E+00   2.427E+11   4.178E+29   1.454E-04      1.119E-01                                                                                                                                           86.0   86.0   28.0
  281   1.212172E+04   1.399980E+00   2.336E+11   3.982E+29   1.399E-04      1.105E-01                                                                                                                                           86.0   86.0   28.0
  282   1.212573E+04   1.399981E+00   2.248E+11   3.787E+29   1.346E-04      1.091E-01                                                                                                                                           86.0   86.0   28.0
  283   1.212973E+04   1.399982E+00   2.163E+11   3.592E+29   1.295E-04      1.077E-01                                                                                                                                           86.0   86.0   28.0
  284   1.213374E+04   1.399983E+00   2.081E+11   3.397E+29   1.246E-04      1.063E-01                                                                                                                                           86.0   86.0   28.0
  285   1.213774E+04   1.399984E+00   2.003E+11   3.204E+29   1.200E-04      1.058E-01                                                                                                                                           84.0   84.0   28.0
  286   1.214147E+04   1.399985E+00   1.927E+11   3.085E+29   1.155E-04      1.045E-01                                                                                                                                           84.0   84.0   28.0
  287   1.214521E+04   1.399985E+00   1.855E+11   2.967E+29   1.111E-04      1.031E-01                                                                                                                                           84.0   84.0   28.0
  288   1.214895E+04   1.399986E+00   1.785E+11   2.848E+29   1.069E-04      1.018E-01                                                                                                                                           84.0   84.0   28.0
  289   1.215268E+04   1.399986E+00   1.718E+11   2.729E+29   1.029E-04      1.005E-01                                                                                                                                           84.0   84.0   28.0
  290   1.215642E+04   1.399987E+00   1.653E+11   2.611E+29   9.902E-05      9.924E-02                                                                                                                                           84.0   84.0   28.0
  291   1.216016E+04   1.399988E+00   1.591E+11   2.492E+29   9.530E-05      9.798E-02                                                                                                                                           84.0   84.0   28.0
  292   1.216389E+04   1.399988E+00   1.531E+11   2.373E+29   9.171E-05      9.673E-02                                                                                                                                           84.0   84.0   28.0
  293   1.216763E+04   1.399989E+00   1.473E+11   2.255E+29   8.827E-05      9.551E-02                                                                                                                                           84.0   84.0   28.0
  294   1.217137E+04   1.399989E+00   1.417E+11   2.136E+29   8.495E-05      9.429E-02                                                                                                                                           84.0   84.0   28.0
  295   1.217510E+04   1.399990E+00   1.364E+11   2.018E+29   8.175E-05      9.385E-02                                                                                                                                           82.0   82.0   28.0
  296   1.217884E+04   1.399990E+00   1.313E+11   1.899E+29   7.868E-05      9.266E-02                                                                                                                                           82.0   82.0   28.0
  297   1.218221E+04   1.399991E+00   1.263E+11   1.829E+29   7.572E-05      9.148E-02                                                                                                                                           82.0   82.0   28.0
  298   1.218555E+04   1.399991E+00   1.215E+11   1.761E+29   7.288E-05      9.032E-02                                                                                                                                           82.0   82.0   28.0
  299   1.218890E+04   1.399992E+00   1.170E+11   1.692E+29   7.014E-05      8.918E-02                                                                                                                                           82.0   82.0   28.0
  300   1.219225E+04   1.399992E+00   1.126E+11   1.624E+29   6.751E-05      8.805E-02                                                                                                                                           82.0   82.0   28.0
  301   1.219560E+04   1.399992E+00   1.083E+11   1.556E+29   6.497E-05      8.693E-02                                                                                                                                           82.0   82.0   28.0
  302   1.219895E+04   1.399993E+00   1.042E+11   1.488E+29   6.253E-05      8.653E-02                                                                                                                                           80.0   80.0   28.0
  303   1.220230E+04   1.399993E+00   1.003E+11   1.420E+29   6.017E-05      8.543E-02                                                                                                                                           80.0   80.0   28.0
  304   1.220565E+04   1.399993E+00   9.652E+10   1.352E+29   5.791E-05      8.435E-02                                                                                                                                           80.0   80.0   28.0
  305   1.220900E+04   1.399994E+00   9.288E+10   1.283E+29   5.573E-05      8.327E-02                                                                                                                                           80.0   80.0   28.0
  306   1.221234E+04   1.399994E+00   8.938E+10   1.215E+29   5.363E-05      8.222E-02                                                                                                                                           80.0   80.0   28.0
  307   1.221569E+04   1.399994E+00   8.601E+10   1.147E+29   5.161E-05      8.117E-02                                                                                                                                           80.0   80.0   28.0
  308   1.221904E+04   1.399994E+00   8.277E+10   1.095E+29   4.966E-05      8.082E-02                                                                                                                                           78.0   78.0   28.0
  309   1.222238E+04   1.399995E+00   7.965E+10   1.051E+29   4.779E-05      7.979E-02                                                                                                                                           78.0   78.0   28.0
  310   1.222573E+04   1.399995E+00   7.664E+10   1.006E+29   4.599E-05      7.877E-02                                                                                                                                           78.0   78.0   28.0
  311   1.222907E+04   1.399995E+00   7.375E+10   9.618E+28   4.426E-05      7.777E-02                                                                                                                                           78.0   78.0   28.0
  312   1.223242E+04   1.399995E+00   7.097E+10   9.172E+28   4.259E-05      7.678E-02                                                                                                                                           78.0   78.0   28.0
  313   1.223576E+04   1.399996E+00   6.830E+10   8.727E+28   4.099E-05      7.581E-02                                                                                                                                           78.0   78.0   28.0
  314   1.223911E+04   1.399996E+00   6.572E+10   8.282E+28   3.944E-05      7.484E-02                                                                                                                                           78.0   78.0   28.0
  315   1.224245E+04   1.399996E+00   6.325E+10   7.836E+28   3.796E-05      7.389E-02                                                                                                                                           78.0   78.0   28.0
  316   1.224580E+04   1.399996E+00   6.086E+10   7.391E+28   3.653E-05      7.295E-02                                                                                                                                           78.0   78.0   28.0
  317   1.224914E+04   1.399996E+00   5.857E+10   6.946E+28   3.515E-05      7.202E-02                                                                                                                                           78.0   78.0   28.0
  318   1.225232E+04   1.399997E+00   5.636E+10   6.558E+28   3.383E-05      7.111E-02                                                                                                                                           78.0   78.0   28.0
  319   1.225506E+04   1.399997E+00   5.423E+10   6.319E+28   3.255E-05      7.020E-02                                                                                                                                           78.0   78.0   28.0
  320   1.225780E+04   1.399997E+00   5.219E+10   6.081E+28   3.133E-05      6.931E-02                                                                                                                                           78.0   78.0   28.0
  321   1.226055E+04   1.399997E+00   5.022E+10   5.842E+28   3.015E-05      6.843E-02                                                                                                                                           78.0   78.0   28.0
  322   1.226329E+04   1.399997E+00   4.833E+10   5.603E+28   2.902E-05      6.756E-02                                                                                                                                           78.0   78.0   28.0
  323   1.226603E+04   1.399997E+00   4.651E+10   5.364E+28   2.793E-05      6.671E-02                                                                                                                                           78.0   78.0   28.0
  324   1.226877E+04   1.399997E+00   4.475E+10   5.125E+28   2.688E-05      6.586E-02                                                                                                                                           78.0   78.0   28.0
  325   1.227152E+04   1.399997E+00   4.307E+10   4.887E+28   2.587E-05      6.502E-02                                                                                                                                           78.0   78.0   28.0
  326   1.227426E+04   1.399998E+00   4.144E+10   4.648E+28   2.489E-05      6.514E-02                                                                                                                                           80.0   80.0   30.0
  327   1.227700E+04   1.399998E+00   3.988E+10   4.409E+28   2.395E-05      6.431E-02                                                                                                                                           80.0   80.0   30.0
  328   1.227975E+04   1.399998E+00   3.838E+10   4.170E+28   2.305E-05      6.349E-02                                                                                                                                           80.0   80.0   30.0
  329   1.228249E+04   1.399998E+00   3.693E+10   3.936E+28   2.218E-05      6.268E-02                                                                                                                                           80.0   80.0   30.0
  330   1.228517E+04   1.399998E+00   3.554E+10   3.782E+28   2.134E-05      6.188E-02                                                                                                                                           80.0   80.0   30.0
  331   1.228786E+04   1.399998E+00   3.420E+10   3.628E+28   2.054E-05      6.109E-02                                                                                                                                           80.0   80.0   30.0
  332   1.229055E+04   1.399998E+00   3.291E+10   3.474E+28   1.976E-05      6.032E-02                                                                                                                                           80.0   80.0   30.0
  333   1.229324E+04   1.399998E+00   3.167E+10   3.321E+28   1.902E-05      5.955E-02                                                                                                                                           80.0   80.0   30.0
  334   1.229592E+04   1.399998E+00   3.048E+10   3.167E+28   1.830E-05      5.879E-02                                                                                                                                           80.0   80.0   30.0
  335   1.229861E+04   1.399998E+00   2.933E+10   3.013E+28   1.762E-05      5.805E-02                                                                                                                                           80.0   80.0   30.0
  336   1.230130E+04   1.399999E+00   2.822E+10   2.859E+28   1.695E-05      5.731E-02                                                                                                                                           80.0   80.0   30.0
  337   1.230399E+04   1.399999E+00   2.716E+10   2.706E+28   1.632E-05      5.659E-02                                                                                                                                           80.0   80.0   30.0
  338   1.230667E+04   1.399999E+00   2.613E+10   2.552E+28   1.570E-05      5.587E-02                                                                                                                                           80.0   80.0   30.0
  339   1.230936E+04   1.399999E+00   2.515E+10   2.398E+28   1.511E-05      5.516E-02                                                                                                                                           80.0   80.0   30.0
  340   1.231186E+04   1.399999E+00   2.420E+10   2.277E+28   1.454E-05      5.445E-02                                                                                                                                           80.0   80.0   30.0
  341   1.231413E+04   1.399999E+00   2.329E+10   2.192E+28   1.399E-05      5.376E-02                                                                                                                                           80.0   80.0   30.0
  342   1.231641E+04   1.399999E+00   2.241E+10   2.107E+28   1.347E-05      5.308E-02                                                                                                                                           80.0   80.0   30.0
  343   1.231869E+04   1.399999E+00   2.157E+10   2.022E+28   1.296E-05      5.240E-02                                                                                                                                           80.0   80.0   30.0
  344   1.232097E+04   1.399999E+00   2.075E+10   1.937E+28   1.247E-05      5.217E-02                                                                                                                                           78.0   78.0   30.0
  345   1.232325E+04   1.399999E+00   1.997E+10   1.852E+28   1.200E-05      5.151E-02                                                                                                                                           78.0   78.0   30.0
  346   1.232553E+04   1.399999E+00   1.922E+10   1.767E+28   1.155E-05      5.086E-02                                                                                                                                           78.0   78.0   30.0
  347   1.232780E+04   1.399999E+00   1.849E+10   1.682E+28   1.112E-05      5.021E-02                                                                                                                                           78.0   78.0   30.0
  348   1.233008E+04   1.399999E+00   1.780E+10   1.597E+28   1.070E-05      4.957E-02                                                                                                                                           78.0   78.0   30.0
  349   1.233236E+04   1.399999E+00   1.713E+10   1.512E+28   1.030E-05      4.894E-02                                                                                                                                           78.0   78.0   30.0
  350   1.233464E+04   1.399999E+00   1.648E+10   1.427E+28   9.909E-06      4.850E-02                                                                                                                                           72.0   72.0   28.0
  351   1.233685E+04   1.399999E+00   1.586E+10   1.355E+28   9.535E-06      4.788E-02                                                                                                                                           72.0   72.0   28.0
  352   1.233896E+04   1.399999E+00   1.526E+10   1.304E+28   9.175E-06      4.727E-02                                                                                                                                           72.0   72.0   28.0
  353   1.234107E+04   1.399999E+00   1.469E+10   1.253E+28   8.829E-06      4.667E-02                                                                                                                                           72.0   72.0   28.0
  354   1.234318E+04   1.399999E+00   1.413E+10   1.202E+28   8.496E-06      4.608E-02                                                                                                                                           72.0   72.0   28.0
  355   1.234530E+04   1.399999E+00   1.360E+10   1.151E+28   8.176E-06      4.549E-02                                                                                                                                           72.0   72.0   28.0
  356   1.234741E+04   1.399999E+00   1.309E+10   1.100E+28   7.867E-06      4.491E-02                                                                                                                                           72.0   72.0   28.0
  357   1.234952E+04   1.399999E+00   1.259E+10   1.049E+28   7.571E-06      4.493E-02                                                                                                                                           84.0   84.0   34.0
  358   1.235163E+04   1.399999E+00   1.212E+10   9.984E+27   7.285E-06      4.436E-02                                                                                                                                           84.0   84.0   34.0
  359   1.235374E+04   1.399999E+00   1.166E+10   9.474E+27   7.010E-06      4.380E-02                                                                                                                                           84.0   84.0   34.0
  360   1.235586E+04   1.400000E+00   1.122E+10   8.963E+27   6.746E-06      4.324E-02                                                                                                                                           84.0   84.0   34.0
  361   1.235797E+04   1.400000E+00   1.080E+10   8.453E+27   6.491E-06      4.269E-02                                                                                                                                           84.0   84.0   34.0
  362   1.236003E+04   1.400000E+00   1.039E+10   8.035E+27   6.246E-06      4.215E-02                                                                                                                                           84.0   84.0   34.0
  363   1.236205E+04   1.400000E+00   1.000E+10   7.709E+27   6.011E-06      4.161E-02                                                                                                                                           84.0   84.0   34.0
