         5       363       111       267

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca  nSF   Acel   Aion   Zion
  258   1.132834E+04   1.399972E+00   5.652E+11   7.780E+29   3.379E-04      1.296E-01                           1.545E-01                                                      2.628E+08                                  1s0  183.8  116.0   40.0
  259   1.132992E+04   1.399972E+00   5.439E+11   7.633E+29   3.252E-04      1.287E-01                           1.509E-01                                                      2.395E+08                                  1s0  180.5  116.0   40.0
  260   1.133150E+04   1.399973E+00   5.234E+11   7.486E+29   3.130E-04      1.287E-01                           1.457E-01                                                      2.064E+08                                  1s0  174.1  116.0   40.0
  261   1.133307E+04   1.399973E+00   5.037E+11   7.339E+29   3.012E-04      1.287E-01                           1.399E-01                                                      1.719E+08                                  1s0  167.4  116.0   40.0
  262   1.133465E+04   1.399974E+00   4.847E+11   7.192E+29   2.899E-04      1.287E-01                           1.338E-01                                                      1.379E+08                                  1s0  160.9  116.0   40.0
  263   1.133622E+04   1.399974E+00   4.664E+11   7.044E+29   2.790E-04      1.288E-01                           1.274E-01                                                      1.046E+08                                  1s0  154.7  116.0   40.0
  264   1.133780E+04   1.399975E+00   4.488E+11   6.897E+29   2.685E-04      1.288E-01                           1.205E-01                                                      7.237E+07                                  1s0  148.8  116.0   40.0
  265   1.133938E+04   1.399976E+00   4.319E+11   6.750E+29   2.584E-04      1.289E-01                           1.131E-01                                                      4.172E+07                                  1s0  143.0  116.0   40.0
  266   1.134095E+04   1.399976E+00   4.157E+11   6.603E+29   2.487E-04      1.289E-01                           1.048E-01                                                      1.351E+07                                  1s0  137.5  116.0   40.0
  267   1.134253E+04   1.399977E+00   4.000E+11   6.456E+29   2.394E-04      1.290E-01                           9.542E-02                                                      8.963E+03                                  1s0  132.2  116.0   40.0
  268   1.134411E+04   1.399977E+00   3.849E+11   6.309E+29   2.304E-04      1.280E-01                                                                                                                                          130.0  130.0   40.0
  269   1.134568E+04   1.399978E+00   3.704E+11   6.161E+29   2.217E-04      1.264E-01                                                                                                                                          130.0  130.0   40.0
  270   1.134726E+04   1.399978E+00   3.564E+11   6.014E+29   2.133E-04      1.248E-01                                                                                                                                          130.0  130.0   40.0
  271   1.134884E+04   1.399979E+00   3.430E+11   5.867E+29   2.053E-04      1.232E-01                                                                                                                                          130.0  130.0   40.0
  272   1.135041E+04   1.399979E+00   3.301E+11   5.720E+29   1.975E-04      1.216E-01                                                                                                                                          130.0  130.0   40.0
  273   1.135199E+04   1.399980E+00   3.176E+11   5.573E+29   1.901E-04      1.214E-01                                                                                                                                           88.0   88.0   28.0
  274   1.135514E+04   1.399980E+00   3.057E+11   5.380E+29   1.830E-04      1.199E-01                                                                                                                                           88.0   88.0   28.0
  275   1.135855E+04   1.399981E+00   2.941E+11   5.180E+29   1.761E-04      1.184E-01                                                                                                                                           88.0   88.0   28.0
  276   1.136195E+04   1.399982E+00   2.831E+11   4.980E+29   1.695E-04      1.169E-01                                                                                                                                           88.0   88.0   28.0
  277   1.136536E+04   1.399983E+00   2.724E+11   4.781E+29   1.631E-04      1.154E-01                                                                                                                                           88.0   88.0   28.0
  278   1.136877E+04   1.399983E+00   2.621E+11   4.581E+29   1.570E-04      1.148E-01                                                                                                                                           86.0   86.0   28.0
  279   1.137217E+04   1.399984E+00   2.522E+11   4.381E+29   1.511E-04      1.133E-01                                                                                                                                           86.0   86.0   28.0
  280   1.137558E+04   1.399985E+00   2.427E+11   4.181E+29   1.454E-04      1.119E-01                                                                                                                                           86.0   86.0   28.0
  281   1.137898E+04   1.399985E+00   2.336E+11   3.981E+29   1.399E-04      1.105E-01                                                                                                                                           86.0   86.0   28.0
  282   1.138239E+04   1.399986E+00   2.248E+11   3.781E+29   1.346E-04      1.091E-01                                                                                                                                           86.0   86.0   28.0
  283   1.138580E+04   1.399987E+00   2.163E+11   3.582E+29   1.295E-04      1.077E-01                                                                                                                                           86.0   86.0   28.0
  284   1.138920E+04   1.399988E+00   2.081E+11   3.382E+29   1.246E-04      1.063E-01                                                                                                                                           86.0   86.0   28.0
  285   1.139249E+04   1.399988E+00   2.003E+11   3.229E+29   1.200E-04      1.058E-01                                                                                                                                           84.0   84.0   28.0
  286   1.139570E+04   1.399989E+00   1.927E+11   3.106E+29   1.155E-04      1.045E-01                                                                                                                                           84.0   84.0   28.0
  287   1.139891E+04   1.399989E+00   1.855E+11   2.983E+29   1.111E-04      1.031E-01                                                                                                                                           84.0   84.0   28.0
  288   1.140212E+04   1.399989E+00   1.785E+11   2.861E+29   1.069E-04      1.018E-01                                                                                                                                           84.0   84.0   28.0
  289   1.140533E+04   1.399990E+00   1.718E+11   2.738E+29   1.029E-04      1.005E-01                                                                                                                                           84.0   84.0   28.0
  290   1.140855E+04   1.399990E+00   1.653E+11   2.615E+29   9.902E-05      9.924E-02                                                                                                                                           84.0   84.0   28.0
  291   1.141176E+04   1.399991E+00   1.591E+11   2.492E+29   9.530E-05      9.798E-02                                                                                                                                           84.0   84.0   28.0
  292   1.141497E+04   1.399991E+00   1.531E+11   2.369E+29   9.171E-05      9.673E-02                                                                                                                                           84.0   84.0   28.0
  293   1.141818E+04   1.399992E+00   1.473E+11   2.247E+29   8.827E-05      9.551E-02                                                                                                                                           84.0   84.0   28.0
  294   1.142139E+04   1.399992E+00   1.417E+11   2.124E+29   8.495E-05      9.429E-02                                                                                                                                           84.0   84.0   28.0
  295   1.142460E+04   1.399993E+00   1.364E+11   2.001E+29   8.175E-05      9.385E-02                                                                                                                                           82.0   82.0   28.0
  296   1.142761E+04   1.399993E+00   1.313E+11   1.908E+29   7.868E-05      9.266E-02                                                                                                                                           82.0   82.0   28.0
  297   1.143047E+04   1.399993E+00   1.263E+11   1.838E+29   7.572E-05      9.148E-02                                                                                                                                           82.0   82.0   28.0
  298   1.143333E+04   1.399993E+00   1.215E+11   1.768E+29   7.288E-05      9.032E-02                                                                                                                                           82.0   82.0   28.0
  299   1.143619E+04   1.399994E+00   1.170E+11   1.698E+29   7.014E-05      8.918E-02                                                                                                                                           82.0   82.0   28.0
  300   1.143905E+04   1.399994E+00   1.126E+11   1.628E+29   6.751E-05      8.805E-02                                                                                                                                           82.0   82.0   28.0
  301   1.144191E+04   1.399994E+00   1.083E+11   1.558E+29   6.497E-05      8.693E-02                                                                                                                                           82.0   82.0   28.0
  302   1.144477E+04   1.399994E+00   1.042E+11   1.488E+29   6.253E-05      8.653E-02                                                                                                                                           80.0   80.0   28.0
  303   1.144763E+04   1.399995E+00   1.003E+11   1.418E+29   6.017E-05      8.543E-02                                                                                                                                           80.0   80.0   28.0
  304   1.145049E+04   1.399995E+00   9.652E+10   1.347E+29   5.791E-05      8.435E-02                                                                                                                                           80.0   80.0   28.0
  305   1.145335E+04   1.399995E+00   9.288E+10   1.277E+29   5.573E-05      8.327E-02                                                                                                                                           80.0   80.0   28.0
  306   1.145621E+04   1.399995E+00   8.938E+10   1.207E+29   5.363E-05      8.222E-02                                                                                                                                           80.0   80.0   28.0
  307   1.145906E+04   1.399996E+00   8.601E+10   1.145E+29   5.161E-05      8.117E-02                                                                                                                                           80.0   80.0   28.0
  308   1.146190E+04   1.399996E+00   8.277E+10   1.099E+29   4.966E-05      8.082E-02                                                                                                                                           78.0   78.0   28.0
  309   1.146475E+04   1.399996E+00   7.965E+10   1.053E+29   4.779E-05      7.979E-02                                                                                                                                           78.0   78.0   28.0
  310   1.146759E+04   1.399996E+00   7.664E+10   1.008E+29   4.599E-05      7.877E-02                                                                                                                                           78.0   78.0   28.0
  311   1.147044E+04   1.399996E+00   7.375E+10   9.624E+28   4.426E-05      7.777E-02                                                                                                                                           78.0   78.0   28.0
  312   1.147328E+04   1.399997E+00   7.097E+10   9.168E+28   4.259E-05      7.678E-02                                                                                                                                           78.0   78.0   28.0
  313   1.147612E+04   1.399997E+00   6.830E+10   8.712E+28   4.099E-05      7.581E-02                                                                                                                                           78.0   78.0   28.0
  314   1.147897E+04   1.399997E+00   6.572E+10   8.257E+28   3.944E-05      7.484E-02                                                                                                                                           78.0   78.0   28.0
  315   1.148181E+04   1.399997E+00   6.325E+10   7.801E+28   3.796E-05      7.389E-02                                                                                                                                           78.0   78.0   28.0
  316   1.148466E+04   1.399997E+00   6.086E+10   7.346E+28   3.653E-05      7.295E-02                                                                                                                                           78.0   78.0   28.0
  317   1.148750E+04   1.399997E+00   5.857E+10   6.890E+28   3.515E-05      7.202E-02                                                                                                                                           78.0   78.0   28.0
  318   1.148991E+04   1.399997E+00   5.636E+10   6.613E+28   3.383E-05      7.111E-02                                                                                                                                           78.0   78.0   28.0
  319   1.149225E+04   1.399998E+00   5.423E+10   6.367E+28   3.255E-05      7.020E-02                                                                                                                                           78.0   78.0   28.0
  320   1.149459E+04   1.399998E+00   5.219E+10   6.121E+28   3.133E-05      6.931E-02                                                                                                                                           78.0   78.0   28.0
  321   1.149693E+04   1.399998E+00   5.022E+10   5.875E+28   3.015E-05      6.843E-02                                                                                                                                           78.0   78.0   28.0
  322   1.149927E+04   1.399998E+00   4.833E+10   5.630E+28   2.902E-05      6.756E-02                                                                                                                                           78.0   78.0   28.0
  323   1.150161E+04   1.399998E+00   4.651E+10   5.384E+28   2.793E-05      6.671E-02                                                                                                                                           78.0   78.0   28.0
  324   1.150394E+04   1.399998E+00   4.475E+10   5.138E+28   2.688E-05      6.586E-02                                                                                                                                           78.0   78.0   28.0
  325   1.150628E+04   1.399998E+00   4.307E+10   4.892E+28   2.587E-05      6.502E-02                                                                                                                                           78.0   78.0   28.0
  326   1.150862E+04   1.399998E+00   4.144E+10   4.647E+28   2.489E-05      6.514E-02                                                                                                                                           80.0   80.0   30.0
  327   1.151096E+04   1.399998E+00   3.988E+10   4.401E+28   2.395E-05      6.431E-02                                                                                                                                           80.0   80.0   30.0
  328   1.151330E+04   1.399998E+00   3.838E+10   4.155E+28   2.305E-05      6.349E-02                                                                                                                                           80.0   80.0   30.0
  329   1.151562E+04   1.399998E+00   3.693E+10   3.960E+28   2.218E-05      6.268E-02                                                                                                                                           80.0   80.0   30.0
  330   1.151793E+04   1.399999E+00   3.554E+10   3.801E+28   2.134E-05      6.188E-02                                                                                                                                           80.0   80.0   30.0
  331   1.152024E+04   1.399999E+00   3.420E+10   3.642E+28   2.054E-05      6.109E-02                                                                                                                                           80.0   80.0   30.0
  332   1.152255E+04   1.399999E+00   3.291E+10   3.483E+28   1.976E-05      6.032E-02                                                                                                                                           80.0   80.0   30.0
  333   1.152486E+04   1.399999E+00   3.167E+10   3.324E+28   1.902E-05      5.955E-02                                                                                                                                           80.0   80.0   30.0
  334   1.152717E+04   1.399999E+00   3.048E+10   3.165E+28   1.830E-05      5.879E-02                                                                                                                                           80.0   80.0   30.0
  335   1.152948E+04   1.399999E+00   2.933E+10   3.006E+28   1.762E-05      5.805E-02                                                                                                                                           80.0   80.0   30.0
  336   1.153180E+04   1.399999E+00   2.822E+10   2.847E+28   1.695E-05      5.731E-02                                                                                                                                           80.0   80.0   30.0
  337   1.153411E+04   1.399999E+00   2.716E+10   2.688E+28   1.632E-05      5.659E-02                                                                                                                                           80.0   80.0   30.0
  338   1.153642E+04   1.399999E+00   2.613E+10   2.529E+28   1.570E-05      5.587E-02                                                                                                                                           80.0   80.0   30.0
  339   1.153870E+04   1.399999E+00   2.515E+10   2.375E+28   1.511E-05      5.516E-02                                                                                                                                           80.0   80.0   30.0
  340   1.154065E+04   1.399999E+00   2.420E+10   2.287E+28   1.454E-05      5.445E-02                                                                                                                                           80.0   80.0   30.0
  341   1.154259E+04   1.399999E+00   2.329E+10   2.200E+28   1.399E-05      5.376E-02                                                                                                                                           80.0   80.0   30.0
  342   1.154454E+04   1.399999E+00   2.241E+10   2.112E+28   1.347E-05      5.308E-02                                                                                                                                           80.0   80.0   30.0
  343   1.154648E+04   1.399999E+00   2.157E+10   2.025E+28   1.296E-05      5.240E-02                                                                                                                                           80.0   80.0   30.0
  344   1.154843E+04   1.399999E+00   2.075E+10   1.937E+28   1.247E-05      5.217E-02                                                                                                                                           78.0   78.0   30.0
  345   1.155037E+04   1.399999E+00   1.997E+10   1.850E+28   1.200E-05      5.151E-02                                                                                                                                           78.0   78.0   30.0
  346   1.155231E+04   1.399999E+00   1.922E+10   1.762E+28   1.155E-05      5.086E-02                                                                                                                                           78.0   78.0   30.0
  347   1.155426E+04   1.399999E+00   1.849E+10   1.675E+28   1.112E-05      5.021E-02                                                                                                                                           78.0   78.0   30.0
  348   1.155620E+04   1.399999E+00   1.780E+10   1.587E+28   1.070E-05      4.957E-02                                                                                                                                           78.0   78.0   30.0
  349   1.155815E+04   1.399999E+00   1.713E+10   1.500E+28   1.030E-05      4.894E-02                                                                                                                                           78.0   78.0   30.0
  350   1.156009E+04   1.399999E+00   1.648E+10   1.413E+28   9.909E-06      4.850E-02                                                                                                                                           72.0   72.0   28.0
  351   1.156187E+04   1.399999E+00   1.586E+10   1.361E+28   9.535E-06      4.788E-02                                                                                                                                           72.0   72.0   28.0
  352   1.156365E+04   1.399999E+00   1.526E+10   1.309E+28   9.175E-06      4.727E-02                                                                                                                                           72.0   72.0   28.0
  353   1.156544E+04   1.400000E+00   1.469E+10   1.257E+28   8.829E-06      4.667E-02                                                                                                                                           72.0   72.0   28.0
  354   1.156722E+04   1.400000E+00   1.413E+10   1.205E+28   8.496E-06      4.608E-02                                                                                                                                           72.0   72.0   28.0
  355   1.156900E+04   1.400000E+00   1.360E+10   1.153E+28   8.176E-06      4.549E-02                                                                                                                                           72.0   72.0   28.0
  356   1.157078E+04   1.400000E+00   1.309E+10   1.101E+28   7.867E-06      4.491E-02                                                                                                                                           72.0   72.0   28.0
  357   1.157257E+04   1.400000E+00   1.259E+10   1.049E+28   7.571E-06      4.493E-02                                                                                                                                           84.0   84.0   34.0
  358   1.157435E+04   1.400000E+00   1.212E+10   9.970E+27   7.285E-06      4.436E-02                                                                                                                                           84.0   84.0   34.0
  359   1.157613E+04   1.400000E+00   1.166E+10   9.450E+27   7.010E-06      4.380E-02                                                                                                                                           84.0   84.0   34.0
  360   1.157791E+04   1.400000E+00   1.122E+10   8.930E+27   6.746E-06      4.324E-02                                                                                                                                           84.0   84.0   34.0
  361   1.157969E+04   1.400000E+00   1.080E+10   8.413E+27   6.491E-06      4.269E-02                                                                                                                                           84.0   84.0   34.0
  362   1.158142E+04   1.400000E+00   1.039E+10   8.078E+27   6.246E-06      4.215E-02                                                                                                                                           84.0   84.0   34.0
  363   1.158314E+04   1.400000E+00   1.000E+10   7.744E+27   6.011E-06      4.161E-02                                                                                                                                           84.0   84.0   34.0
